#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
605124	7186	9099	113038	114553	-	-	TRAF2	USP2	MGC:45012|TRAP|TRAP3	UBP41|USP9	Reconstituted Complex	physical	Mahul-Mellier AL (2011)	22179575	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
605125	9099	7186	114553	113038	-	-	USP2	TRAF2	UBP41|USP9	MGC:45012|TRAP|TRAP3	Biochemical Activity	physical	Mahul-Mellier AL (2011)	22179575	9606	9606	Low Throughput	-	Deubiquitination	-	-	-	BIOGRID
605139	841	7186	107291	113038	-	-	CASP8	TRAF2	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Mahul-Mellier AL (2011)	22179575	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
605417	7186	7316	113038	113164	-	-	TRAF2	UBC	MGC:45012|TRAP|TRAP3	HMG20	Biochemical Activity	physical	Liu J (2011)	22184250	9606	9606	Low Throughput	-	Ubiquitination	-	traf2 forms poly-ubiquitin chains in vitro	-	BIOGRID
605418	9063	7186	114523	113038	-	-	PIAS2	TRAF2	ARIP3|DIP|MIZ|MIZ1|PIASX|PIASX-ALPHA|PIASX-BETA|SIZ2|ZMIZ4	MGC:45012|TRAP|TRAP3	Reconstituted Complex	physical	Liu J (2011)	22184250	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
605419	7186	9063	113038	114523	-	-	TRAF2	PIAS2	MGC:45012|TRAP|TRAP3	ARIP3|DIP|MIZ|MIZ1|PIASX|PIASX-ALPHA|PIASX-BETA|SIZ2|ZMIZ4	Affinity Capture-Western	physical	Liu J (2011)	22184250	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
605425	7186	7334	113038	113182	-	-	TRAF2	UBE2N	MGC:45012|TRAP|TRAP3	HEL-S-71|UBC13|UBCHBEN; UBC13|UbcH-ben|UbcH13	Affinity Capture-Western	physical	Liu J (2011)	22184250	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
605426	7334	7186	113182	113038	-	-	UBE2N	TRAF2	HEL-S-71|UBC13|UBCHBEN; UBC13|UbcH-ben|UbcH13	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Liu J (2011)	22184250	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
605427	9063	7186	114523	113038	-	-	PIAS2	TRAF2	ARIP3|DIP|MIZ|MIZ1|PIASX|PIASX-ALPHA|PIASX-BETA|SIZ2|ZMIZ4	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Liu J (2011)	22184250	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
606443	329	7186	106826	113038	-	-	BIRC2	TRAF2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Darding M (2011)	21331077	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
606444	330	7186	106827	113038	-	-	BIRC3	TRAF2	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Darding M (2011)	21331077	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
606460	7186	25793	113038	117326	-	LL22NC03-28H9.2	TRAF2	FBXO7	MGC:45012|TRAP|TRAP3	FBX|FBX07|FBX7|PARK15|PKPS	Affinity Capture-Western	physical	Kuiken HJ (2012)	22212761	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
607610	7132	7186	112986	113038	-	-	TNFRSF1A	TRAF2	CD120a|FPF|MS5|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR1-d2|TNFR55|TNFR60|p55|p55-R|p60	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Won M (2010)	20448643	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
610844	8718	7186	114258	113038	RP4-650H14.2	-	TNFRSF25	TRAF2	APO-3|DDR3|DR3|LARD|TNFRSF12|TR3|TRAMP|WSL-1|WSL-LR	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Pobezinskaya YL (2011)	21421854	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
670639	7186	30011	113038	119029	-	RP11-345L8.1	TRAF2	SH3KBP1	MGC:45012|TRAP|TRAP3	CD2BP3|CIN85|GIG10|HSB-1|HSB1|MIG18	Affinity Capture-Western	physical	Narita T (2005)	15707590	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
673935	10273	7186	115563	113038	LA16c-313D11.6	-	STUB1	TRAF2	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Jang KW (2011)	21793045	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
676117	8784	7186	114312	113038	RP5-902P8.2	-	TNFRSF18	TRAF2	AITR|CD357|GITR|GITR-D	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Esparza EM (2005)	15944293	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
676119	8784	7186	114312	113038	RP5-902P8.2	-	TNFRSF18	TRAF2	AITR|CD357|GITR|GITR-D	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Esparza EM (2005)	15944293	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
676231	3783750	7186	971792	113038	HHV4_LMP-1	-	LMP1	TRAF2	-	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Fries KL (1999)	10544141	10376	9606	Low Throughput	-	-	-	-	-	BIOGRID
676232	7185	7186	113037	113038	-	-	TRAF1	TRAF2	EBI6|MGC:10353	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Fries KL (1999)	10544141	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
676233	7128	7186	112983	113038	RP11-356I2.3	-	TNFAIP3	TRAF2	A20|OTUD7C|TNFA1P2	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Fries KL (1999)	10544141	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
676994	148022	7186	127114	113038	-	-	TICAM1	TRAF2	IIAE6|MyD88-3|PRVTIRB|TICAM-1|TRIF	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Jiang Z (2004)	14982987	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
678987	4055	7186	110233	113038	-	-	LTBR	TRAF2	CD18|D12S370|LT-BETA-R|TNF-R-III|TNFCR|TNFR-RP|TNFR2-RP|TNFR3|TNFRSF3	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Sanjo H (2010)	20348096	9606	9606	Low Throughput	-	-	-	figure 1B.|figure 4C.	-	BIOGRID
678996	7186	4055	113038	110233	-	-	TRAF2	LTBR	MGC:45012|TRAP|TRAP3	CD18|D12S370|LT-BETA-R|TNF-R-III|TNFCR|TNFR-RP|TNFR2-RP|TNFR3|TNFRSF3	Affinity Capture-Western	physical	Sanjo H (2010)	20348096	9606	9606	Low Throughput	-	-	-	figure 2E.|figure 3.	-	BIOGRID
678997	7186	329	113038	106826	-	-	TRAF2	BIRC2	MGC:45012|TRAP|TRAP3	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	Affinity Capture-Western	physical	Sanjo H (2010)	20348096	9606	9606	Low Throughput	-	-	-	figure 2F.|figure 3.	-	BIOGRID
679004	7186	9020	113038	114487	-	-	TRAF2	MAP3K14	MGC:45012|TRAP|TRAP3	FTDCR1B|HS|HSNIK|NIK	Affinity Capture-Western	physical	Sanjo H (2010)	20348096	9606	9606	Low Throughput	-	-	-	figure S3.	-	BIOGRID
679351	7186	4217	113038	110381	-	RP3-325F22.4	TRAF2	MAP3K5	MGC:45012|TRAP|TRAP3	ASK1|MAPKKK5|MEKK5	Affinity Capture-Western	physical	Kolliputi N (2009)	18776134	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
679352	7132	7186	112986	113038	-	-	TNFRSF1A	TRAF2	CD120a|FPF|MS5|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR1-d2|TNFR55|TNFR60|p55|p55-R|p60	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Kolliputi N (2009)	18776134	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
681965	329	7186	106826	113038	-	-	BIRC2	TRAF2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	MGC:45012|TRAP|TRAP3	Reconstituted Complex	physical	Mace PD (2010)	20447407	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
683168	5071	7186	111105	113038	KB-152G3.1	-	PARK2	TRAF2	AR-JP|LPRS2|PDJ|PRKN	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Um JW (2012)	22271254	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
683224	7965	7186	113684	113038	PRO0992	-	AIMP2	TRAF2	JTV-1|JTV1|P38	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Choi JW (2009)	19584093	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
683225	7965	7186	113684	113038	PRO0992	-	AIMP2	TRAF2	JTV-1|JTV1|P38	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Choi JW (2009)	19584093	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
683227	7186	7965	113038	113684	-	PRO0992	TRAF2	AIMP2	MGC:45012|TRAP|TRAP3	JTV-1|JTV1|P38	Two-hybrid	physical	Choi JW (2009)	19584093	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
683229	7186	329	113038	106826	-	-	TRAF2	BIRC2	MGC:45012|TRAP|TRAP3	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	Affinity Capture-Western	physical	Choi JW (2009)	19584093	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
685053	4961494	7186	1776997	113038	HHV8GK18_gp80	-	HHV8GK18_gp80	TRAF2	-	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Sakakibara S (2012)	22525270	37296	9606	Low Throughput	-	-	-	-	-	BIOGRID
692391	9020	7186	114487	113038	-	-	MAP3K14	TRAF2	FTDCR1B|HS|HSNIK|NIK	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Kanno Y (2010)	20184394	9606	9606	Low Throughput	-	-	-	figure 3.	-	BIOGRID
692394	7186	329	113038	106826	-	-	TRAF2	BIRC2	MGC:45012|TRAP|TRAP3	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	Affinity Capture-Western	physical	Kanno Y (2010)	20184394	9606	9606	Low Throughput	-	-	-	figure 6.	-	BIOGRID
692395	7186	23495	113038	117046	-	-	TRAF2	TNFRSF13B	MGC:45012|TRAP|TRAP3	CD267|CVID|CVID2|IGAD2|RYZN|TACI|TNFRSF14B	Affinity Capture-Western	physical	Kanno Y (2010)	20184394	9606	9606	Low Throughput	-	-	-	figure 6.	-	BIOGRID
695876	834	7186	107284	113038	-	-	CASP1	TRAF2	ICE|IL1BC|P45	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Labbe K (2011)	22195745	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
696353	7186	6197	113038	112111	-	RP11-393H10.3	TRAF2	RPS6KA3	MGC:45012|TRAP|TRAP3	CLS|HU-3|ISPK-1|MAPKAPK1B|MRX19|RSK|RSK2|S6K-alpha3|p90-RSK2|pp90RSK2	Affinity Capture-Western	physical	Peng C (2012)	22685297	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
696354	6197	7186	112111	113038	RP11-393H10.3	-	RPS6KA3	TRAF2	CLS|HU-3|ISPK-1|MAPKAPK1B|MRX19|RSK|RSK2|S6K-alpha3|p90-RSK2|pp90RSK2	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Peng C (2012)	22685297	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
696974	7132	7186	112986	113038	-	-	TNFRSF1A	TRAF2	CD120a|FPF|MS5|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR1-d2|TNFR55|TNFR60|p55|p55-R|p60	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Park KJ (2002)	11821416	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
696978	951475	7186	1205534	113038	HCVgp1	-	HCVgp1	TRAF2	-	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Park KJ (2002)	11821416	11103	9606	Low Throughput	-	-	-	-	-	BIOGRID
696979	7186	951475	113038	1205534	-	HCVgp1	TRAF2	HCVgp1	MGC:45012|TRAP|TRAP3	-	Affinity Capture-Western	physical	Park KJ (2002)	11821416	9606	11103	Low Throughput	-	-	-	-	-	BIOGRID
696984	7186	7186	113038	113038	-	-	TRAF2	TRAF2	MGC:45012|TRAP|TRAP3	MGC:45012|TRAP|TRAP3	FRET	physical	He L (2004)	15383523	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
696986	7185	7186	113037	113038	-	-	TRAF1	TRAF2	EBI6|MGC:10353	MGC:45012|TRAP|TRAP3	FRET	physical	He L (2004)	15383523	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
696988	7186	7187	113038	113039	-	-	TRAF2	TRAF3	MGC:45012|TRAP|TRAP3	CAP-1|CAP1|CD40bp|CRAF1|IIAE5|LAP1	FRET	physical	He L (2004)	15383523	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
696989	7186	7187	113038	113039	-	-	TRAF2	TRAF3	MGC:45012|TRAP|TRAP3	CAP-1|CAP1|CD40bp|CRAF1|IIAE5|LAP1	Affinity Capture-Western	physical	He L (2004)	15383523	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
697078	958	7186	107396	113038	-	-	CD40	TRAF2	Bp50|CDW40|TNFRSF5|p50	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Davies CC (2005)	16260598	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
697081	7186	7189	113038	113041	-	-	TRAF2	TRAF6	MGC:45012|TRAP|TRAP3	MGC:3310|RNF85	Affinity Capture-Western	physical	Davies CC (2005)	16260598	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
697317	92521	7186	124953	113038	-	-	SPECC1	TRAF2	CYTSB|HCMOGT-1|HCMOGT1|NSP	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	D'Agostino L (2011)	22170762	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
697319	7186	92521	113038	124953	-	-	TRAF2	SPECC1	MGC:45012|TRAP|TRAP3	CYTSB|HCMOGT-1|HCMOGT1|NSP	Affinity Capture-Western	physical	D'Agostino L (2011)	22170762	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
697425	7186	7186	113038	113038	-	-	TRAF2	TRAF2	MGC:45012|TRAP|TRAP3	MGC:45012|TRAP|TRAP3	Co-crystal Structure	physical	Zheng C (2010)	20385093	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
697426	7186	330	113038	106827	-	-	TRAF2	BIRC3	MGC:45012|TRAP|TRAP3	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	Co-crystal Structure	physical	Zheng C (2010)	20385093	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
697430	7186	330	113038	106827	-	-	TRAF2	BIRC3	MGC:45012|TRAP|TRAP3	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	Reconstituted Complex	physical	Zheng C (2010)	20385093	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
697431	330	7186	106827	113038	-	-	BIRC3	TRAF2	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	MGC:45012|TRAP|TRAP3	Reconstituted Complex	physical	Zheng C (2010)	20385093	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
697432	330	7186	106827	113038	-	-	BIRC3	TRAF2	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Zheng C (2010)	20385093	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
697433	7186	330	113038	106827	-	-	TRAF2	BIRC3	MGC:45012|TRAP|TRAP3	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	Affinity Capture-Western	physical	Zheng C (2010)	20385093	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
697434	7186	7185	113038	113037	-	-	TRAF2	TRAF1	MGC:45012|TRAP|TRAP3	EBI6|MGC:10353	Reconstituted Complex	physical	Zheng C (2010)	20385093	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
697435	9020	7186	114487	113038	-	-	MAP3K14	TRAF2	FTDCR1B|HS|HSNIK|NIK	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Zheng C (2010)	20385093	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
697437	7186	7185	113038	113037	-	-	TRAF2	TRAF1	MGC:45012|TRAP|TRAP3	EBI6|MGC:10353	Affinity Capture-Western	physical	Zheng C (2010)	20385093	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
697448	1025	7186	107459	113038	RP11-228B15.5	-	CDK9	TRAF2	C-2k|CDC2L4|CTK1|PITALRE|TAK	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	MacLachlan TK (1998)	9827693	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
697554	7186	4217	113038	110381	-	RP3-325F22.4	TRAF2	MAP3K5	MGC:45012|TRAP|TRAP3	ASK1|MAPKKK5|MEKK5	Affinity Capture-Western	physical	Fujino G (2007)	17724081	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
697556	4217	7186	110381	113038	RP3-325F22.4	-	MAP3K5	TRAF2	ASK1|MAPKKK5|MEKK5	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Fujino G (2007)	17724081	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
714964	943	7186	107381	113038	-	-	TNFRSF8	TRAF2	CD30|D1S166E|Ki-1	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Gedrich RW (1996)	8662842	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
714967	943	7186	107381	113038	-	-	TNFRSF8	TRAF2	CD30|D1S166E|Ki-1	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Gedrich RW (1996)	8662842	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715288	8792	7186	114320	113038	-	-	TNFRSF11A	TRAF2	CD265|FEO|LOH18CR1|ODFR|OFE|OPTB7|OSTS|PDB2|RANK|TRANCER	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Wong BR (1998)	9774460	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715389	7186	5178	113038	111204	-	hCG_1685807	TRAF2	PEG3	MGC:45012|TRAP|TRAP3	PW1|ZKSCAN22|ZNF904|ZSCAN24	Affinity Capture-Western	physical	Relaix F (1998)	9500555	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715390	7185	7186	113037	113038	-	-	TRAF1	TRAF2	EBI6|MGC:10353	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Relaix F (1998)	9500555	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715391	7186	7185	113038	113037	-	-	TRAF2	TRAF1	MGC:45012|TRAP|TRAP3	EBI6|MGC:10353	Two-hybrid	physical	Relaix F (1998)	9500555	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715392	7186	5178	113038	111204	-	hCG_1685807	TRAF2	PEG3	MGC:45012|TRAP|TRAP3	PW1|ZKSCAN22|ZNF904|ZSCAN24	Two-hybrid	physical	Relaix F (1998)	9500555	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715393	7189	7186	113041	113038	-	-	TRAF6	TRAF2	MGC:3310|RNF85	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Relaix F (1998)	9500555	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715710	7186	7186	113038	113038	-	-	TRAF2	TRAF2	MGC:45012|TRAP|TRAP3	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Jang HD (2001)	11181075	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715711	7186	8717	113038	114257	-	-	TRAF2	TRADD	MGC:45012|TRAP|TRAP3	Hs.89862	Affinity Capture-Western	physical	Jang HD (2001)	11181075	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715712	7186	7185	113038	113037	-	-	TRAF2	TRAF1	MGC:45012|TRAP|TRAP3	EBI6|MGC:10353	Affinity Capture-Western	physical	Jang HD (2001)	11181075	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715713	7186	8737	113038	114274	-	-	TRAF2	RIPK1	MGC:45012|TRAP|TRAP3	RIP|RIP1	Affinity Capture-Western	physical	Jang HD (2001)	11181075	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715714	7186	329	113038	106826	-	-	TRAF2	BIRC2	MGC:45012|TRAP|TRAP3	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	Affinity Capture-Western	physical	Jang HD (2001)	11181075	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715786	7186	9020	113038	114487	-	-	TRAF2	MAP3K14	MGC:45012|TRAP|TRAP3	FTDCR1B|HS|HSNIK|NIK	Affinity Capture-Western	physical	Song HY (1997)	9275204	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715815	7185	7186	113037	113038	-	-	TRAF1	TRAF2	EBI6|MGC:10353	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Fotin-Mleczek M (2004)	14557256	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715858	23118	7186	116740	113038	RP1-111D6.3	-	TAB2	TRAF2	CHTD2|MAP3K7IP2|TAB-2	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Hong S (2007)	17384642	9606	9606	Low Throughput	-	-	-	Likely ubiquitin conjugate	-	BIOGRID
715859	7186	6885	113038	112748	-	RP1-154G14.1	TRAF2	MAP3K7	MGC:45012|TRAP|TRAP3	MEKK7|TAK1|TGF1a	Affinity Capture-Western	physical	Hong S (2007)	17384642	9606	9606	Low Throughput	-	-	-	Likely ubiquitin conjugate	-	BIOGRID
715910	939	7186	107377	113038	-	-	CD27	TRAF2	S152|S152. LPFS2|T14|TNFRSF7|Tp55	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Gravestein LA (1998)	9692890	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715911	21940	7186	204252	113038	-	-	Cd27	TRAF2	S152|Tnfrsf7|Tp55	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Gravestein LA (1998)	9692890	10090	9606	Low Throughput	-	-	-	-	-	BIOGRID
715913	5599	7186	111585	113038	-	-	MAPK8	TRAF2	JNK|JNK-46|JNK1|JNK1A2|JNK21B1/2|PRKM8|SAPK1|SAPK1c	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Gravestein LA (1998)	9692890	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715972	9260	7186	114682	113038	-	-	PDLIM7	TRAF2	LMP1|LMP3	MGC:45012|TRAP|TRAP3	PCA	physical	Talaty P (2011)	21864338	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715974	7186	9260	113038	114682	-	-	TRAF2	PDLIM7	MGC:45012|TRAP|TRAP3	LMP1|LMP3	PCA	physical	Talaty P (2011)	21864338	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
716225	7132	7186	112986	113038	-	-	TNFRSF1A	TRAF2	CD120a|FPF|MS5|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR1-d2|TNFR55|TNFR60|p55|p55-R|p60	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Lee IT (2010)	20333651	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717162	3783728	7186	971770	113038	HHV4_BRRF1	-	BRRF1	TRAF2	-	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Hagemeier SR (2011)	21325409	10376	9606	Low Throughput	-	-	-	-	-	BIOGRID
717163	7186	3783728	113038	971770	-	HHV4_BRRF1	TRAF2	BRRF1	MGC:45012|TRAP|TRAP3	-	Affinity Capture-Western	physical	Hagemeier SR (2011)	21325409	9606	10376	Low Throughput	-	-	-	-	-	BIOGRID
717296	7186	445341	113038	138645	-	-	TRAF2	TNAP	MGC:45012|TRAP|TRAP3	-	Affinity Capture-Western	physical	Hu WH (2004)	15208311	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717410	21938	7186	204250	113038	RP23-157J11.1	-	Tnfrsf1b	TRAF2	CD120b|TNF-R-II|TNF-R2|TNF-R75|TNF-alphaR2|TNFBR|TNFR80|TNFRII|TNFalpha-R2|Tnfr-1|Tnfr2|p75	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Rothe M (1995)	8548810	10090	9606	Low Throughput	-	-	-	-	-	BIOGRID
717419	7186	329	113038	106826	-	-	TRAF2	BIRC2	MGC:45012|TRAP|TRAP3	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	Two-hybrid	physical	Rothe M (1995)	8548810	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717420	7186	330	113038	106827	-	-	TRAF2	BIRC3	MGC:45012|TRAP|TRAP3	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	Two-hybrid	physical	Rothe M (1995)	8548810	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717421	7186	7133	113038	112987	-	-	TRAF2	TNFRSF1B	MGC:45012|TRAP|TRAP3	CD120b|TBPII|TNF-R-II|TNF-R75|TNFBR|TNFR1B|TNFR2|TNFR80|p75|p75TNFR	Two-hybrid	physical	Rothe M (1995)	8548810	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717423	329	7186	106826	113038	-	-	BIRC2	TRAF2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rothe M (1995)	8548810	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717436	51447	7186	119546	113038	TCCCIA00113	-	IP6K2	TRAF2	IHPK2|PIUS	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Morrison BH (2007)	17379600	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717490	958	7186	107396	113038	-	-	CD40	TRAF2	Bp50|CDW40|TNFRSF5|p50	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Pullen SS (1998)	9718306	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717493	7188	7186	113040	113038	RP11-318L16.2	-	TRAF5	TRAF2	MGC:39780|RNF84	MGC:45012|TRAP|TRAP3	Reconstituted Complex	physical	Pullen SS (1998)	9718306	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
